RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
21510,Traffic Stops,201800015330,600,WATSON AVE,CPD,2018/05/24 01:13:26+00,2113,"Gibson, Lee"
21511,Suspicious Person,201800015325,700,GRAVES ST,CPD,2018/05/23 23:56:02+00,1956,"Maney, Edward"
21512,Assault Simple,201800015320,1100,MERIWETHER ST,CPD,2018/05/23 23:22:03+00,1922,"Lee, Chandler"
21513,Lost/FoundProperty,201800015328,500,7 1/2 ST SW,CPD,2018/05/23 23:20:13+00,1920,"Colon, Luis"
21514,Larceny - All Other,201800015309,200,W MAIN ST,CPD,2018/05/23 21:23:38+00,1723,"Stayments, Ronald "
21515,Drunkeness DIP,201800015301,100,E WATER ST,CPD,2018/05/23 20:25:16+00,1625,"Lee, Chandler"
21516,Fraud-credit card,201800015296,1600,"GREEN ST, B",CPD,2018/05/23 19:59:37+00,1559,"Maney, Edward"
21517,Larceny - Theft from Building,201800015298,2100,ANGUS RD,CPD,2018/05/23 19:37:26+00,1537,"Martin, Thomas"
21518,Larceny - From Motor Vehicle,201800015284,100,GARRETT ST,CPD,2018/05/23 18:53:19+00,1453,"Johnston, Ernest"
21519,Fraud-false pretense,201800015279,900,"HENRY AVE, E",CPD,2018/05/23 18:12:21+00,1412,"Newton, Arla"
21520,Larceny - All Other,201800015275,1300,W MAIN ST,CPD,2018/05/23 18:05:36+00,1405,"Newton, Arla"
21521,Assist Agency - Backup/Assist,201800015274,600,MASON ST,CPD,2018/05/23 17:53:35+00,1353,"Thomas, Eric"
21522,Assist Citizen - Mental/TDO/ECO,201800015273,900,BELMONT AVE,CPD,2018/05/23 17:36:33+00,1336,"Johnston, Ernest"
21523,Misc - Criminal Call,201800015256,300,14TH ST NW,CPD,2018/05/23 14:12:58+00,1012,"Newton, Arla"
21524,Sex Offense - Forcible Rape,201800015251,600,DAVIS AVE,CPD,2018/05/23 13:57:04+00,0957,"Faerber, Timothy"
21525,Lost/FoundProperty,201800015239,200,MAIN ST,CPD,2018/05/23 12:19:04+00,0819,"Hall, Thomas"
21526,Hit and Run,201800015236,200,WATER ST,CPD,2018/05/23 11:58:16+00,0758,"Bowlin, Jacob"
21527,Trespass,201800015220,300,OLD LYNCHBURG RD,CPD,2018/05/23 05:32:37+00,0132,"Bise, Collin"
21528,Trespass,201800015216,1000,PRESTON AVE,CPD,2018/05/23 04:58:41+00,0058,"Handy, Russell"
21529,Larceny - Theft from Building,201800015206,100,MONTICELLO AVE,CPD,2018/05/23 03:02:04+00,2302,"Bowers, Justin"
21530,Suspicious Activity,201800015201,1100,5TH ST SW,CPD,2018/05/23 02:19:02+00,2219,"Byrd, Timothy"
21531,Larceny - From Motor Vehicle,201800015198,1400,MELBOURNE RD,CPD,2018/05/23 01:47:49+00,2147,"Freishtat, Jason"
21532,Assist Citizen - Medical,201800015194,1400,BURGESS LA,CPD,2018/05/23 01:09:06+00,2109,"Stayments, Ronald "
21533,Burglary,201800015185,100,SHAMROCK RD,CPD,2018/05/22 23:15:16+00,1915,"Holley, Barrett"
21534,Assist Citizen - Mental/TDO/ECO,201800015175,2200,"ANGUS RD, 3",CPD,2018/05/22 22:48:11+00,1848,"Freishtat, Jason"
21535,Larceny - Shoplifitng,201800015165,900,EMMET ST N,CPD,2018/05/22 21:40:36+00,1740,"Freishtat, Jason"
21536,Larceny - All Other,201800015164,1100,FOREST ST,CPD,2018/05/22 21:34:48+00,1734,"Chan, William"
21537,Larceny - Theft from Building,201800015150,300,7 1/2 ST SW,CPD,2018/05/22 19:57:41+00,1557,"Holley, Barrett"
21538,Lost/FoundProperty,201800015143,600,E MARKET ST,CPD,2018/05/22 19:15:21+00,1515,"Woodzell, Logan"
21539,Death Investigation - DOA,201800015134,1700,MEADOWBROOK HEIGHTS RD,CPD,2018/05/22 17:38:29+00,1338,"Hall, Thomas"
21540,Assault Simple,201800015127,800,"HARDY DR, A",CPD,2018/05/22 17:26:38+00,1326,"Woodzell, Logan"
21541,Assault Simple,201800015121,3400,11TH ST NW,CPD,2018/05/22 16:53:02+00,1253,"Pendleton, Eric"
21542,Larceny - Shoplifitng,201800015110,100,EMMET ST N,CPD,2018/05/22 15:23:41+00,1123,"Newton, Arla"
21543,Assault Intimidation,201800015107,800,"HARDY DR, B",CPD,2018/05/22 14:44:11+00,1044,"Hall, Thomas"
21544,Animal - Bite,201800015103,1600,KEITH VALLEY RD,CPD,2018/05/22 14:28:20+00,1028,"Breeden, Casey"
21545,Assist Citizen - Mental/TDO/ECO,201800015080,1400,SUNRISE PARK LN,CPD,2018/05/22 07:40:03+00,0340,"Arreguin, Arron"
21546,Misc - Non-Criminal Call,201800015036,700,STONEHENGE AVE,CPD,2018/05/22 00:14:02+00,2014,"Holley, Barrett"
21547,Vandalism,201800015031,1800,WAYSIDE PL,CPD,2018/05/21 23:10:15+00,1910,"Freishtat, Jason"
21548,Suspicious Activity,201800015027,100,WASHINGTON AVE,CPD,2018/05/21 23:08:24+00,1908,"Chan, William"
21549,Larceny - All Other,201800015028,,UNIVERSITY CIR,CPD,2018/05/21 23:04:16+00,1904,"Chan, William"
21550,Lost/FoundProperty,201800015006,1300,W MAIN ST,CPD,2018/05/21 20:24:04+00,1624,"Stayments, Ronald "
21551,Accident w/Injuries,201800015003,1000,PRESTON AVE,CPD,2018/05/21 20:00:43+00,1600,"Houchens, Logan"
21552,Hit and Run,201800014995,,LONG ST / E HIGH ST,CPD,2018/05/21 19:05:30+00,1505,"Smith, Amanda"
21553,Vandalism,201800014984,300,7 1/2 ST SW,CPD,2018/05/21 17:26:11+00,1326,"Newton, Arla"
21554,Suspicious Activity,201800014979,100,ZAN RD,CPD,2018/05/21 17:05:09+00,1305,"Curtis, David"
21555,Fraud-impersonation,201800014977,100,OAKHURST CIR,CPD,2018/05/21 16:27:00+00,1227,"Newton, Arla"
21556,Larceny - Shoplifitng,201800014974,2100,IVY RD,CPD,2018/05/21 15:54:05+00,1154,"Newton, Arla"
21557,Assist Citizen - Mental/TDO/ECO,201800014954,100,W MARKET ST,CPD,2018/05/21 14:16:55+00,1016,"Bowlin, Jacob"
21558,Animal Complaint,201800014950,2200,GREENBRIER DR,CPD,2018/05/21 13:59:59+00,0959,"Breeden, Casey"
21559,Assist Citizen - Mental/TDO/ECO,201800014946,1400,"MONTICELLO RD, 212",CPD,2018/05/21 13:11:28+00,0911,"Woodzell, Logan"
21560,Misc - Criminal Call,201800014942,1400,MONTICELLO RD,CPD,2018/05/21 12:32:18+00,0832,"Sandridge, Jeffrey"
21561,Suspicious Activity,201800014939,1900,EMMET ST N,CPD,2018/05/21 12:03:15+00,0803,"Newton, Arla"
21562,Burglary,201800014925,400,OAK ST,CPD,2018/05/21 04:30:13+00,0030,"Byrd, Timothy"
21563,Assist Citizen - Mental/TDO/ECO,201800014923,600,9TH ST SW,CPD,2018/05/21 04:05:59+00,0005,"Byrd, Timothy"
21564,Missing Person-juvenile,201800014918,1400,HAMPTON ST,CPD,2018/05/21 02:42:40+00,2242,"Arreguin, Arron"
21565,Disorderly Conduct,201800014909,700,"6TH ST SE, E",CPD,2018/05/21 01:18:26+00,2118,"Freishtat, Jason"
21566,Hit and Run,201800014905,1100,5TH ST SW,CPD,2018/05/21 00:50:05+00,2050,"Holley, Barrett"
21567,Assisted on Prev Reported,201800014892,200,W MAIN ST,CPD,2018/05/20 22:41:03+00,1841,"Thelen, Rebecca"
21568,Shots Fired/Illegal Hunting,201800014878,1600,YORKTOWN DR,CPD,2018/05/20 20:25:19+00,1625,"Martin, Thomas"
21569,Hit and Run,201800014869,200,14TH ST NW,CPD,2018/05/20 18:58:49+00,1458,"Curtis, David"
21570,Vandalism,201800014864,1400,MIDLAND ST,CPD,2018/05/20 18:37:54+00,1437,"Johnston, Ernest"
21571,Larceny - All Other,201800014866,900,SEMINOLE CT,CPD,2018/05/20 18:08:02+00,1408,"Woodzell, Logan"
21572,Vandalism,201800014856,1000,WERTLAND ST,CPD,2018/05/20 16:41:13+00,1241,"Fortune, Clifford"
21573,Assist Citizen - Mental/TDO/ECO,201800014852,1300,"RIVERDALE DR, 10",CPD,2018/05/20 15:43:03+00,1143,"Curtis, David"
21574,Drug Investigation,201800014848,1600,JAMESTOWN DR,CPD,2018/05/20 14:09:05+00,1009,"Brake, Marc"
21575,Lost/FoundProperty,201800014843,1000,RIVER RD,CPD,2018/05/20 12:32:38+00,0832,"Johnston, Ernest"
21576,Domestic Disturbance,201800014841,100,ELKHORN RD,CPD,2018/05/20 11:21:02+00,0721,"Henry, Michael"
21577,Driving Under the Influence,201800014838,400,250 BYPASS,CPD,2018/05/20 08:00:09+00,0400,"Sprouse, David"
21578,Assist Citizen - Mental/TDO/ECO,201800014830,1400,SUNRISE PARK LN,CPD,2018/05/20 06:21:50+00,0221,"Maisano, Andrew"
21579,Drunkeness DIP,201800014828,200,5TH ST NW,CPD,2018/05/20 06:13:25+00,0213,"Tennyson, James"
21580,Narcotics,201800014817,300,RIDGE ST,CPD,2018/05/20 04:48:16+00,0048,"Maisano, Andrew"
21581,Larceny - From Motor Vehicle,201800014794,1300,LONG ST,CPD,2018/05/20 01:47:04+00,2147,"Colon, Luis"
21582,Robbery - Armed,201800014788,200,E MAIN ST,CPD,2018/05/20 00:40:27+00,2040,"Thelen, Rebecca"
21583,Assault Simple,201800014772,200,E WATER ST,CPD,2018/05/19 22:26:28+00,1826,"Thelen, Rebecca"
21584,Accident - w/out Injuries,201800014748,1500,GORDON AVE,CPD,2018/05/19 18:00:19+00,1400,"Jones, Larry"
21585,Animal Complaint,201800014735,100,HARMON ST,CPD,2018/05/19 15:23:08+00,1123,"Jones, Larry"
21586,Assault Simple,201800014731,1100,5TH ST SW,CPD,2018/05/19 15:06:53+00,1106,"Veney, Kahwan"
21587,Assist Citizen - Misc,201800014717,,JOHN ST / 13TH ST NW,CPD,2018/05/19 10:08:33+00,0608,"Maisano, Andrew"
21588,Traffic Stops,201800014709,,LANKFORD AVE / RIDGE ST,CPD,2018/05/19 08:10:38+00,0410,"Handy, Russell"
21589,Vandalism,201800014703,1300,ROSE HILL DR,CPD,2018/05/19 06:19:42+00,0219,"Adams, Jonathan"
21590,Larceny - From Motor Vehicle,201800014702,200,W WATER ST,CPD,2018/05/19 05:59:24+00,0159,"Freivald, Jon"
21591,Fraud-credit card,201800014679,1600,EMMET ST,CPD,2018/05/19 01:39:36+00,2139,"Burchardt, Rudy"
21592,Runaway,201800014658,1400,MELBOURNE RD,CPD,2018/05/18 21:23:54+00,1723,"Maney, Edward"
21593,Vandalism,201800014654,1200,JOHN ST,CPD,2018/05/18 20:27:34+00,1627,"Quinlan, Richard"
21594,Larceny - Theft from Building,201800014644,100,14TH ST NW,CPD,2018/05/18 20:12:43+00,1612,"Loya, Thomas"
21595,Misc - Criminal Call,201800014643,700,PROSPECT AVE,CPD,2018/05/18 20:07:57+00,1607,"Pendleton, Eric"
21596,Lost/FoundProperty,201800014647,900,HARRIS ST,CPD,2018/05/18 19:45:36+00,1545,"Hall, Thomas"
21597,Larceny - All Other,201800014638,100,E MAIN ST,CPD,2018/05/18 19:19:42+00,1519,"Newton, Arla"
21598,Vandalism,201800014636,1400,"FOREST RIDGE RD, A",CPD,2018/05/18 18:39:37+00,1439,"Henry, Michael"
21599,Lost/FoundProperty,201800014625,2000,IVY RD,CPD,2018/05/18 13:38:47+00,0938,"Marshall, Shawn"
21600,Drug/Narcotics Violation,201800014616,1800,HYDRAULIC RD,CPD,2018/05/18 13:05:27+00,0905,"Pedro, Hakeem"
21601,Hit and Run,201800014603,1000,FOREST HILLS AVE,CPD,2018/05/18 11:32:04+00,0732,"Henry, Michael"
21602,Assault Simple,201800014597,900,ALTAVISTA AVE,CPD,2018/05/18 09:52:28+00,0552,"Blackwell, Ryan"
21603,Traffic Stops,201800014593,1200,EMMET ST N,CPD,2018/05/18 06:58:04+00,0258,"Fink, James"
21604,Lost/FoundProperty,201800014567,200,E MAIN ST,CPD,2018/05/18 01:21:23+00,2121,"Colon, Luis"
21605,Vandalism,201800014566,100,MCINTIRE PARK DR,CPD,2018/05/18 01:14:44+00,2114,"Burchardt, Rudy"
21606,Assault Simple,201800014561,100,WESTWOOD CIR,CPD,2018/05/18 00:28:52+00,2028,"Raines, Christopher"
21607,Kidnap/Abduction,201800014552,900,RIVES ST,CPD,2018/05/17 22:32:17+00,1832,"Hickey, Declan"
21608,Assault Simple,201800014541,1200,"CEDARS CT, 204",CPD,2018/05/17 20:51:16+00,1651,"Burchardt, Rudy"
21609,Fraud-false pretense,201800014538,700,"WALKER SQ, 1A",CPD,2018/05/17 19:31:02+00,1531,"Newton, Arla"
21610,Larceny - All Other,201800014532,1600,OAKLEAF LN,CPD,2018/05/17 18:05:29+00,1405,"Newton, Arla"
21611,Assault Simple,201800014524,200,4TH ST NW,CPD,2018/05/17 16:52:12+00,1252,"Cole, Richard"
21612,Vandalism,201800014526,1200,AUGUSTA ST,CPD,2018/05/17 16:31:43+00,1231,"Loya, Thomas"
21613,Assist Agency - Other,201800014519,600,E MARKET ST,CPD,2018/05/17 15:56:21+00,1156,"Jones, Mark"
21614,Fraud-false pretense,201800014513,300,RIVERSIDE AVE,CPD,2018/05/17 14:31:28+00,1031,"Newton, Arla"
21615,Larceny - All Other,201800014516,700,"PROSPECT AVE, B",CPD,2018/05/17 14:21:20+00,1021,"Newton, Arla"
21616,Crime Prevent Initiative - CPI,201800014510,500,1ST ST,CPD,2018/05/17 14:02:03+00,1002,"Thomas, Eric"
21617,Animal Complaint,201800014509,800,HARDY DR,CPD,2018/05/17 13:54:07+00,0954,"Breeden, Casey"
21618,Larceny - All Other,201800014507,1100,PARKER LN,CPD,2018/05/17 13:27:52+00,0927,"McNerney, Todd"
21619,Traffic Stops,201800014496,2100,BARRACKS RD,CPD,2018/05/17 05:47:09+00,0147,"Fink, James"
21620,Assist Citizen - Mental/TDO/ECO,201800014492,1100,PRESTON AVE,CPD,2018/05/17 03:30:53+00,2330,"Fink, James"
21621,Assist Citizen - Mental/TDO/ECO,201800014489,200,FAIRWAY AVE,CPD,2018/05/17 03:04:02+00,2304,"Freivald, Jon"
21622,Runaway,201800014478,1400,HAMPTON ST,CPD,2018/05/17 01:16:49+00,2116,"Huber, Christopher"
21623,Sex Offense-forcible fondling,201800014473,1100,"PRESTON AVE, 7C",CPD,2018/05/16 23:13:27+00,1913,"Chan, William"
21624,Assist Citizen - Mental/TDO/ECO,201800014466,1500,CHESAPEAKE ST,CPD,2018/05/16 22:11:53+00,1811,"Sprouse, David"
21625,Assist Citizen - Misc,201800014453,600,E MARKET ST,CPD,2018/05/16 19:57:53+00,1557,"Lucas, Todd"
21626,Misc - Non-Criminal Call,201800014448,200,RIDGE ST,CPD,2018/05/16 19:22:19+00,1522,"Best, Paul"
21627,Sex Offense - Forcible Rape,201800014445,1000,GRADY AVE,CPD,2018/05/16 18:56:31+00,1456,"Johnston, Ernest"
21628,Death Investigation - DOA,201800014437,1400,"VINE ST, B",CPD,2018/05/16 17:49:26+00,1349,"Hall, Thomas"
21629,Animal Complaint,201800014436,,UNIVERSITY CIR,CPD,2018/05/16 17:48:13+00,1348,"Breeden, Casey"
21630,Lost/FoundProperty,201800014433,600,MASON AVE,CPD,2018/05/16 17:38:15+00,1338,"Hiner, Kim"
21631,Drug/Narcotics Violation,201800014432,300,10 1/2 ST NW,CPD,2018/05/16 17:31:17+00,1331,"Thomas, Eric"
21632,Accident - w/out Injuries,201800014428,200,E MARKET ST,CPD,2018/05/16 17:05:51+00,1305,"Pedro, Hakeem"
21633,Vandalism,201800014429,200,5TH ST SW,CPD,2018/05/16 16:56:00+00,1256,"Hall, Thomas"
21634,Assist Agency - Backup/Assist,201800014422,900,"1ST ST S, B",CPD,2018/05/16 16:06:22+00,1206,"Woodzell, Logan"
21635,Lost/FoundProperty,201800014420,800,CHERRY AVE,CPD,2018/05/16 15:44:25+00,1144,"Henry, Michael"
21636,Assist Agency - Other,201800014411,600,E MARKET ST,CPD,2018/05/16 13:31:18+00,0931,"Lucas, Todd"
21637,Hit and Run,201800014406,2000,"CITY WALK WAY, 202",CPD,2018/05/16 12:50:34+00,0850,"Woodzell, Logan"
21638,Larceny - From Motor Vehicle,201800014407,700,GILLESPIE AVE,CPD,2018/05/16 12:21:45+00,0821,"Newton, Arla"
21639,Vandalism,201800014403,800,VALLEY VIEW CIR,CPD,2018/05/16 11:46:52+00,0746,"Newton, Arla"
21640,Drunkeness DIP,201800014388,1600,UNIVERSITY AVE,CPD,2018/05/16 03:48:48+00,2348,"Fink, James"
21641,Assault Simple,201800014379,1500,CHESAPEAKE ST,CPD,2018/05/16 02:21:55+00,2221,"Harvey, Bradley"
21642,Missing Person-juvenile,201800014374,1400,HAMPTON ST,CPD,2018/05/16 01:10:20+00,2110,"Houchens, Logan"
21643,Drunkeness DIP,201800014367,200,MAIN ST,CPD,2018/05/16 00:50:38+00,2050,"Thelen, Rebecca"
21644,Assault Simple,201800014361,900,"1ST ST NW, B",CPD,2018/05/15 23:58:54+00,1958,"Thelen, Rebecca"
21645,Assault Simple,201800014316,1500,DAIRY RD,CPD,2018/05/15 18:14:24+00,1414,"Shiflett, Tammy"
21646,Suspicious Activity,201800014315,300,PARKWAY ST,CPD,2018/05/15 17:57:10+00,1357,"Newton, Arla"
21647,Assault Simple,201800014313,1000,GROVE ST,CPD,2018/05/15 17:37:42+00,1337,"Woodzell, Logan"
21648,Phone Calls - Threat or Obscene,201800014312,600,BOOKER ST,CPD,2018/05/15 17:20:52+00,1320,"Ketchum, Eric"
21649,Larceny - Of Veh Parts/Access,201800014310,500,RIDGE ST,CPD,2018/05/15 16:16:33+00,1216,"Newton, Arla"
21650,Fraud-false pretense,201800014305,800,ST CLAIR AVE,CPD,2018/05/15 16:05:55+00,1205,"Newton, Arla"
21651,Suspicious Activity,201800014301,1600,"MADISON AVE, B",CPD,2018/05/15 15:56:42+00,1156,"Hamill, Annmarie"
21652,Larceny - Shoplifitng,201800014300,500,MAIN ST,CPD,2018/05/15 15:52:22+00,1152,"Fortune, Clifford"
21653,Domestic Disturbance,201800014294,2100,"MICHIE DR, 103",CPD,2018/05/15 14:45:08+00,1045,"Curtis, David"
21654,Fraud-false pretense,201800014281,2200,"CENTER AVE, B",CPD,2018/05/15 12:52:21+00,0852,"Newton, Arla"
21655,Suspicious Activity,201800014275,1200,"CEDARS CT, 416A",CPD,2018/05/15 11:58:37+00,0758,"Belinski, Thomas"
21656,Larceny - From Motor Vehicle,201800014270,100,3RD ST SE,CPD,2018/05/15 06:11:12+00,0211,"Arreguin, Arron"
21657,Assist Citizen - Mental/TDO/ECO,201800014268,1000,"ALTAVISTA AVE, B",CPD,2018/05/15 05:11:28+00,0111,"Arreguin, Arron"
21658,Driving Under the Influence,201800014261,,RIDGE ST / RIDGE MCINTIRE RD,CPD,2018/05/15 02:29:36+00,2229,"Blank, Alexander"
21659,Larceny - From Motor Vehicle,201800014254,1000,CHERRY AVE,CPD,2018/05/15 01:23:08+00,2123,"Harvey, Bradley"
21660,Assist Citizen - Mental/TDO/ECO,201800014185,2100,"ANGUS RD, 13",CPD,2018/05/15 00:56:14+00,2056,"Belinski, Thomas"
21661,Assist Citizen - Mental/TDO/ECO,201800014241,200,RIDGE ST,CPD,2018/05/14 23:18:08+00,1918,"Harvey, Bradley"
21662,Domestic Disturbance,201800014240,2100,"MICHIE DR, 11B",CPD,2018/05/14 23:13:50+00,1913,"Martin, Thomas"
21663,Traffic Stops,201800014224,100,7TH ST SW,CPD,2018/05/14 21:58:07+00,1758,"Harvey, Bradley"
21664,Suspicious Activity,201800014218,600,E MARKET ST,CPD,2018/05/14 21:21:36+00,1721,"Newberry, William"
21665,Larceny - Shoplifitng,201800014214,1200,AVON ST,CPD,2018/05/14 21:02:27+00,1702,"Freishtat, Jason"
21666,Trespass,201800014213,500,"1ST ST, 513",CPD,2018/05/14 20:55:12+00,1655,"Harvey, Bradley"
21667,Hit and Run,201800014208,100,4TH ST NE,CPD,2018/05/14 20:24:20+00,1624,"Chan, William"
21668,Larceny - Theft from Building,201800014194,500,BAINBRIDGE ST,CPD,2018/05/14 18:21:59+00,1421,"Brake, Marc"
21669,Fraud-false pretense,201800014197,400,E MARKET ST,CPD,2018/05/14 18:11:32+00,1411,"Newton, Arla"
21670,Suspicious Activity,201800014179,200,EMMET ST S,CPD,2018/05/14 16:33:35+00,1233,"Burnett, James"
21671,Assist Agency - Other,201800014177,600,E MARKET ST,CPD,2018/05/14 16:26:33+00,1226,"Jones, Mark"
21672,Larceny - Theft from Building,201800014175,1000,CARLTON AVE,CPD,2018/05/14 16:12:10+00,1212,"Johnston, Ernest"
21673,Suspicious Activity,201800014174,100,3RD ST SE,CPD,2018/05/14 15:15:02+00,1115,"Newton, Arla"
21674,Larceny - All Other,201800014171,800,PROSPECT AVE,CPD,2018/05/14 14:48:59+00,1048,"Newton, Arla"
21675,Assist Citizen - Mental/TDO/ECO,201800014164,100,7TH ST NE,CPD,2018/05/14 14:31:39+00,1031,"Bowlin, Jacob"
21676,Suspicious Activity,201800014168,700,RUGBY RD,CPD,2018/05/14 14:21:13+00,1021,"Newton, Arla"
21677,Assault Simple,201800014159,300,E MAIN ST,CPD,2018/05/14 14:01:30+00,1001,"Newton, Arla"
21678,Drug/Narcotics Violation,201800014157,300,VALLEY RD,CPD,2018/05/14 13:19:06+00,0919,"Newton, Arla"
21679,Suspicious Activity,201800014154,400,"10TH ST NW, B",CPD,2018/05/14 13:03:06+00,0903,"Belinski, Thomas"
21680,Larceny - Theft from Building,201800014137,100,14TH ST NW,CPD,2018/05/14 05:07:51+00,0107,"Jaeger, Jeffrey"
21681,Drunkeness DIP,201800014132,1200,CHERRY AVE,CPD,2018/05/14 03:55:28+00,2355,"Byrd, Timothy"
21682,Traffic Stops,201800014129,1100,SEMINOLE TRL,CPD,2018/05/14 03:40:20+00,2340,"Blank, Alexander"
21683,Hit and Run,201800014122,1100,5TH ST SW,CPD,2018/05/14 02:31:35+00,2231,"Maisano, Andrew"
21684,Stop w/Search/Frisk,201800014120,800,MADISON AVE,CPD,2018/05/14 02:25:49+00,2225,"Martin, Thomas"
21685,Drug Investigation,201800014115,1100,5TH ST SW,CPD,2018/05/14 01:36:35+00,2136,"Houchens, Logan"
21686,Driving Under the Influence,201800014103,,E HIGH ST / GROVE AVE,CPD,2018/05/14 00:48:54+00,2048,"Thelen, Rebecca"
21687,Hit and Run,201800014101,300,"CARLTON RD, B",CPD,2018/05/14 00:33:12+00,2033,"Harvey, Bradley"
21688,Drug/Narcotics Violation,201800014095,,JEFFERSON PARK AVE / MAURY AVE,CPD,2018/05/13 23:37:18+00,1937,"Pittman, Terry"
21689,Suspicious Activity,201800014094,400,RIDGE MCINTIRE RD,CPD,2018/05/13 23:27:21+00,1927,"Chan, William"
21690,Larceny - All Other,201800014064,1600,E MARKET ST,CPD,2018/05/13 14:47:38+00,1047,"McNerney, Todd"
21691,Hit and Run,201800014062,700,ELM ST,CPD,2018/05/13 13:57:18+00,0957,"Fortune, Clifford"
21692,Lost/FoundProperty,201800014059,600,"RIVANNA AVE, 1",CPD,2018/05/13 13:28:58+00,0928,"Gower, Charles"
21693,Missing Person-adult,201800014056,800,FOREST ST,CPD,2018/05/13 12:48:00+00,0848,"Belinski, Thomas"
21694,Motor Vehicle Theft,201800014054,700,PROSPECT AVE,CPD,2018/05/13 11:11:09+00,0711,"Gower, Charles"
21695,Domestic Disturbance,201800014053,500,LOCUST AVE,CPD,2018/05/13 10:58:46+00,0658,"Maisano, Andrew"
21696,Runaway,201800014040,1400,HAMPTON ST,CPD,2018/05/13 06:33:25+00,0233,"Fink, James"
21697,Runaway,201800014029,1400,HAMPTON ST,CPD,2018/05/13 04:54:28+00,0054,"Fink, James"
21698,Assault Simple,201800014005,200,W MAIN ST,CPD,2018/05/13 01:36:19+00,2136,"Waddy, Tremayne"
21699,Sex Offense,201800013964,1100,E WATER ST,CPD,2018/05/12 18:54:42+00,1454,"Henry, Michael"
21700,Vandalism,201800013956,1100,EMMET ST,CPD,2018/05/12 17:12:04+00,1312,"Belinski, Thomas"
21701,Larceny - All Other,201800013951,300,"15TH ST NW, 2017",CPD,2018/05/12 16:21:00+00,1221,"Burnett, James"
21702,Suspicious Activity,201800013949,400,AVON ST,CPD,2018/05/12 16:10:07+00,1210,"Jones, Larry"
21703,Accident w/Injuries,201800013943,900,EMMET ST,CPD,2018/05/12 15:03:17+00,1103,"Belinski, Thomas"
21704,Sex Offense - Forcible Rape,201800013926,1600,"EMMET ST, 309",CPD,2018/05/12 07:14:51+00,0314,"Byrd, Timothy"
21705,Assault Aggravated,201800013925,500,"CLEVELAND AVE, B",CPD,2018/05/12 07:12:54+00,0312,"Jaeger, Jeffrey"
21706,Drug/Narcotics Violation,201800013916,1400,UNIVERSITY AVE,CPD,2018/05/12 05:30:47+00,0130,"Waddy, Tremayne"
21707,Larceny - Theft from Building,201800013905,1600,"EMMET ST, 214",CPD,2018/05/12 03:22:44+00,2322,"Burchardt, Rudy"
21708,Hit and Run,201800013893,,14TH ST NW / SADLER ST,CPD,2018/05/12 02:01:14+00,2201,"Jaeger, Jeffrey"
21709,Disorderly Conduct,201800013889,1200,GRADY AVE,CPD,2018/05/12 01:49:33+00,2149,"Waddy, Tremayne"
21710,Hit and Run,201800013873,2100,BARRACKS RD,CPD,2018/05/11 23:22:29+00,1922,"Jaeger, Jeffrey"
21711,Fraud-wire fraud,201800013864,100,"HURST LN, 105",CPD,2018/05/11 21:35:35+00,1735,"Raines, Christopher"
21712,Hit and Run,201800013863,200,4TH ST NW,CPD,2018/05/11 21:27:02+00,1727,"Colon, Luis"
21713,Accident w/Injuries,201800013862,900,EMMET ST N,CPD,2018/05/11 21:17:41+00,1717,"Burchardt, Rudy"
21714,Hit and Run,201800013852,,MELBOURNE RD / GROVE RD,CPD,2018/05/11 18:46:42+00,1446,"Marshall, Shawn"
21715,Assist Agency - Other,201800013848,600,E MARKET ST,CPD,2018/05/11 18:37:47+00,1437,"Jones, Mark"
21716,Fraud-false pretense,201800013849,400,PARK ST,CPD,2018/05/11 18:28:29+00,1428,"Newton, Arla"
21717,Misc - Non-Criminal Call,201800013842,1000,CHERRY AVE,CPD,2018/05/11 17:29:23+00,1329,"Shiflett, Tammy"
21718,Assault Intimidation,201800013841,900,E JEFFERSON ST,CPD,2018/05/11 17:17:21+00,1317,"Johnston, Ernest"
21719,Misc - Criminal Call,201800013824,100,MAIN ST,CPD,2018/05/11 13:12:11+00,0912,"Bowlin, Jacob"
21720,Vandalism,201800013816,500,"1ST ST S, *",CPD,2018/05/11 11:49:09+00,0749,"Trammell, Ryan"
