RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
23983,Assault Intimidation,201700040324,1400,BRIARCLIFF AVE,CPD,2017/11/30 03:48:00+00,2248,"Quinlan, Richard"
23984,Assist Citizen - Mental/TDO/ECO,201700040318,900,AVON ST,CPD,2017/11/30 00:23:00+00,1923,"Wu, Tsun"
23985,Larceny - Theft from Building,201700040322,100,ALMERE AVE,CPD,2017/11/30 00:08:00+00,1908,"Blank, Alexander"
23986,Suspicious Activity,201700040309,1100,5TH ST SW,CPD,2017/11/29 22:38:00+00,1738,"Fink, James"
23987,Fraud-credit card,201700040298,900,ROUGEMONT AVE,CPD,2017/11/29 20:18:00+00,1518,"Hulme, Brett"
23988,Suspicious Activity,201700040294,1500,DAIRY RD,CPD,2017/11/29 19:28:00+00,1428,"Shiflett, Tammy"
23989,Fraud-impersonation,201700040273,1100,E MARKET ST,CPD,2017/11/29 19:23:00+00,1423,"Barredo, Michael"
23990,Fraud-false pretense,201700040274,1100,WELLFORD ST,CPD,2017/11/29 16:55:00+00,1155,"Woodzell, Logan"
23991,Suspicious Activity,201700040258,500,PARK ST,CPD,2017/11/29 13:17:00+00,0817,"Hamill, Annmarie"
23992,Towed Vehicle,201700040257,1100,W MAIN ST,CPD,2017/11/29 12:54:00+00,0754,"Baber, Christian"
23993,Towed Vehicle,201700040259,1100,W MAIN ST,CPD,2017/11/29 12:54:00+00,0754,"Baber, Christian"
23994,Larceny - From Motor Vehicle,201700040230,600,HARRIS ST,CPD,2017/11/29 01:00:00+00,2000,"Davis, Charles"
23995,Disorderly Conduct,201700040227,1000,CHERRY AVE,CPD,2017/11/29 00:53:00+00,1953,"Martin, Thomas"
23996,Assault Simple,201700040216,700,"PROSPECT AVE, J",CPD,2017/11/29 00:38:00+00,1938,"Houchens, Logan"
23997,Larceny - Shoplifitng,201700040085,500,W MAIN ST,CPD,2017/11/28 21:50:00+00,1650,"Martin, Thomas"
23998,Towed Vehicle,201700040206,900,PRESTON AVE,CPD,2017/11/28 21:23:00+00,1623,"Blank, Alexander"
23999,Misc - Criminal Call,201700040202,1500,DAIRY RD,CPD,2017/11/28 21:13:00+00,1613,"Shiflett, Tammy"
24000,Lost/FoundProperty,201700040195,300,RIVERSIDE AVE,CPD,2017/11/28 21:00:00+00,1600,"Belinski, Thomas"
24001,Larceny - Theft from Building,201700040198,800,W MAIN ST,CPD,2017/11/28 20:49:00+00,1549,"Fortune, Clifford"
24002,Larceny - Shoplifitng,201700040082,500,W MAIN ST,CPD,2017/11/28 20:37:00+00,1537,"Martin, Thomas"
24003,Burglary,201700040179,800,CABELL AVE,CPD,2017/11/28 20:15:00+00,1515,"Loya, Thomas"
24004,Hit and Run,201700040219,900,ANDERSON ST,CPD,2017/11/28 20:00:00+00,1500,"Blank, Alexander"
24005,Assist Citizen - Mental/TDO/ECO,201700040191,1000,"ALTAVISTA AVE, D",CPD,2017/11/28 19:30:00+00,1430,"Johnston, Ernest"
24006,Fraud-impersonation,201700040193,800,"W MAIN ST, 224",CPD,2017/11/28 19:28:00+00,1428,"Barredo, Michael"
24007,Assault Simple,201700040189,500,"CLEVELAND AVE, B",CPD,2017/11/28 18:51:00+00,1351,"Cole, Richard"
24008,Accident Property Damage,201700040171,1100,5TH ST SW,CPD,2017/11/28 18:10:00+00,1310,"Sandridge, Jeffrey"
24009,Lost/FoundProperty,201700040168,200,E MAIN ST,CPD,2017/11/28 16:00:00+00,1100,"Zhang, Kai"
24010,Found/Recovered Property,201700040165,1100,ROSE HILL DR,CPD,2017/11/28 15:55:00+00,1055,"Woodzell, Logan"
24011,Fraud-impersonation,201700040153,200,CAMELIA DR,CPD,2017/11/28 13:11:00+00,0811,"Henry, Michael"
24012,Hit and Run,201700040149,600,BAILEY RD,CPD,2017/11/28 12:50:00+00,0750,"Hulme, Brett"
24013,Hit and Run,201700040131,1000,RIDGE ST,CPD,2017/11/28 08:55:00+00,0355,"Gower, Charles"
24014,Larceny - Shoplifitng,201700040121,1100,EMMET ST N,CPD,2017/11/28 08:45:00+00,0345,"Sprouse, David"
24015,Driving Under the Influence,201700040132,600,9TH ST SW,CPD,2017/11/28 08:34:00+00,0334,"Byrd, Timothy"
24016,Towed Vehicle,201700040140,1000,RIDGE ST,CPD,2017/11/28 07:39:00+00,0239,"Gower, Charles"
24017,Shots Fired/Illegal Hunting,201700040117,800,HARDY DR,CPD,2017/11/28 05:11:00+00,0011,"Martin, Thomas"
24018,Suspicious Activity,201700040104,1000,GRADY AVE,CPD,2017/11/28 04:38:00+00,2338,"Martin, Thomas"
24019,Drug/Narcotics Violation,201700040111,1100,FOREST ST,CPD,2017/11/28 04:25:00+00,2325,"Blank, Alexander"
24020,Burglary,201700040099,2500,"WOODLAND DR, B",CPD,2017/11/28 04:09:00+00,2309,"Harvey, Bradley"
24021,Hit and Run,201700040116,100,RIDGE ST,CPD,2017/11/28 03:09:00+00,2209,"Harvey, Bradley"
24022,Lost/FoundProperty,201700040079,200,ELLIOTT AVE,CPD,2017/11/27 22:00:00+00,1700,"Waddy, Tremayne"
24023,Larceny - All Other,201700040076,1900,EMMET ST N,CPD,2017/11/27 21:30:00+00,1630,"Waddy, Tremayne"
24024,Traffic Stops,201700040063,400,10TH ST NW,CPD,2017/11/27 21:11:00+00,1611,"Martin, Thomas"
24025,Larceny - All Other,201700040043,100,ROCK CREEK RD,CPD,2017/11/27 18:32:00+00,1332,"Barredo, Michael"
24026,Assist Citizen - Mental/TDO/ECO,201700040018,800,PRESTON AVE,CPD,2017/11/27 16:45:00+00,1145,"Fortune, Clifford"
24027,Fraud-impersonation,201700040029,1400,RIALTO ST,CPD,2017/11/27 16:18:00+00,1118,"Burnett, James"
24028,Larceny - All Other,201700040028,800,"CABELL AVE, A",CPD,2017/11/27 16:17:00+00,1117,"Cundiff, Ross"
24029,Suspicious Activity,201700040020,100,E MAIN ST,CPD,2017/11/27 15:58:00+00,1058,"Barredo, Michael"
24030,Larceny - From Motor Vehicle,201700040005,300,250 BYPASS,CPD,2017/11/27 14:52:00+00,0952,"Belinski, Thomas"
24031,Hit and Run,201700040011,400,3RD ST NE,CPD,2017/11/27 13:58:00+00,0858,"Duncan, Timothy"
24032,Towed Vehicle,201700039998,100,CARLTON RD,CPD,2017/11/27 13:05:00+00,0805,"Baber, Christian"
24033,Disorderly Conduct,201700039992,1900,JEFFERSON PARK AVE,CPD,2017/11/27 07:30:00+00,0230,"Jaeger, Jeffrey"
24034,Towed Vehicle,201700039994,800,HILLCREST RD,CPD,2017/11/27 07:20:00+00,0220,"Sprouse, David"
24035,Burglary,201700039983,1200,"WERTLAND ST, A",CPD,2017/11/27 06:39:00+00,0139,"Martin, Thomas"
24036,Drug/Narcotics Violation,201700039977,100,14TH ST NW,CPD,2017/11/27 05:45:00+00,0045,"Martin, Thomas"
24037,Towed Vehicle,201700040064,400,10TH ST NW,CPD,2017/11/27 05:01:00+00,0001,"Harvey, Bradley"
24038,Assault Simple,201700039965,200,5TH ST SW,CPD,2017/11/27 03:07:00+00,2207,"Martin, Thomas"
24039,Shots Fired/Illegal Hunting,201700039972,800,HARDY DR,CPD,2017/11/27 02:21:00+00,2121,"Houchens, Logan"
24040,Animal Complaint,201700039944,1400,LESTER DR,CPD,2017/11/26 21:45:00+00,1645,"Belinski, Thomas"
24041,Found/Recovered Property,201700039945,400,E MARKET ST,CPD,2017/11/26 17:18:00+00,1218,"Duncan, Timothy"
24042,Assist Citizen - Mental/TDO/ECO,201700039925,800,RIDGE ST,CPD,2017/11/26 11:42:00+00,0642,"Arreguin, Arron"
24043,Driving Under the Influence,201700039920,800,CHERRY AVE,CPD,2017/11/26 09:16:00+00,0416,"Pittman, Terry"
24044,Drug/Narcotics Violation,201700039913,400,4TH ST NW,CPD,2017/11/26 09:00:00+00,0400,"Roberts, David"
24045,Assist Agency - Backup/Assist,201700039900,900,ROCK CREEK RD,CPD,2017/11/26 08:41:00+00,0341,"Maisano, Andrew"
24046,Towed Vehicle,201700039918,400,4TH ST NW,CPD,2017/11/26 08:21:00+00,0321,"Roberts, David"
24047,Towed Vehicle,201700039916,900,1ST ST S,CPD,2017/11/26 08:09:00+00,0309,"Maisano, Andrew"
24048,Vandalism,201700039888,100,BURNET WAY,CPD,2017/11/26 05:45:00+00,0045,"Maney, Edward"
24049,Vandalism,201700039881,000,6TH ST SE,CPD,2017/11/26 05:32:00+00,0032,"Maney, Edward"
24050,Vandalism,201700039866,400,COMMERCE ST,CPD,2017/11/26 03:00:00+00,2200,"Raines, Christopher"
24051,Driving Under the Influence,201700039846,200,ZAN RD,CPD,2017/11/26 02:00:00+00,2100,"McNerney, Todd"
24052,Assault Simple,201700039843,1400,EMMET ST N,CPD,2017/11/25 22:55:00+00,1755,"Belinski, Thomas"
24053,Towed Vehicle,201700039851,200,ZAN RD,CPD,2017/11/25 21:50:00+00,1650,"Loya, Thomas"
24054,Larceny - Shoplifitng,201700039842,500,W MAIN ST,CPD,2017/11/25 19:43:00+00,1443,"Loya, Thomas"
24055,Hit and Run,201700039841,400,W MAIN ST,CPD,2017/11/25 17:59:00+00,1259,"Cundiff, Ross"
24056,Assault Aggravated,201700039814,1000,MILLMONT ST,CPD,2017/11/25 09:00:00+00,0400,"Stein, Nathan"
24057,Towed Vehicle,201700039826,1000,SOUTH ST,CPD,2017/11/25 09:00:00+00,0400,"Sipe, Larry"
24058,Hit and Run,201700039805,1900,EMMET ST,CPD,2017/11/25 05:40:00+00,0040,"Quinlan, Richard"
24059,Assault Simple,201700039783,300,10TH ST NW,CPD,2017/11/25 05:32:00+00,0032,"Maney, Edward"
24060,Drug/Narcotics Violation,201700039789,100,13TH ST NW,CPD,2017/11/25 05:20:00+00,0020,"Maney, Edward"
24061,Found/Recovered Property,201700039757,100,GARRETT ST,CPD,2017/11/25 04:50:00+00,2350,"Raines, Christopher"
24062,Larceny - Theft from Building,201700039781,200,W MAIN ST,CPD,2017/11/25 02:05:00+00,2105,"Raines, Christopher"
24063,Hit and Run,201700039759,1300,CHESAPEAKE ST,CPD,2017/11/25 01:45:00+00,2045,"Raines, Christopher"
24064,Vandalism,201700039749,1800,E MARKET ST,CPD,2017/11/25 00:00:00+00,1900,"Raines, Christopher"
24065,Accident - w/out Injuries,201700039767,1100,ELLIOTT AVE,CPD,2017/11/24 23:18:00+00,1818,"Wu, Tsun"
24066,Hit and Run,201700039755,1900,ARLINGTON BLVD,CPD,2017/11/24 21:00:00+00,1600,"Bowlin, Jacob"
24067,Unauthorized Use of Motor Veh,201700039745,400,7 1/2 ST SW,CPD,2017/11/24 20:00:00+00,1500,"Bowlin, Jacob"
24068,Assault Aggravated,201700039740,700,MAPLE ST,CPD,2017/11/24 16:27:00+00,1127,"Loya, Thomas"
24069,Vandalism,201700039739,100,GARRETT ST,CPD,2017/11/24 15:18:00+00,1018,"Trammell, Ryan"
24070,Assist Citizen - Mental/TDO/ECO,201700039737,100,W MARKET ST,CPD,2017/11/24 15:11:00+00,1011,"Loya, Thomas"
24071,Drug/Narcotics Violation,201700039723,300,CARLTON AVE,CPD,2017/11/24 05:41:00+00,0041,"Elias, Peter"
24072,Assault Simple,201700039725,600,MONTICELLO AVE,CPD,2017/11/24 05:26:00+00,0026,"Fink, James"
24073,Hit and Run,201700039728,200,10TH ST NW,CPD,2017/11/24 04:55:00+00,2355,"Blackwell, Kyle"
24074,Stolen Property Offenses,201700039699,1300,E MARKET ST,CPD,2017/11/24 04:30:00+00,2330,"Wu, Tsun"
24075,Assault Simple,201700039717,500,1ST ST S,CPD,2017/11/24 03:40:00+00,2240,"Wu, Tsun"
24076,Assist Citizen - Mental/TDO/ECO,201700039726,300,W MAIN ST,CPD,2017/11/24 03:11:00+00,2211,"Burchardt, Rudy"
24077,Assault Simple,201700039698,1300,WILLOW DR,CPD,2017/11/24 02:00:00+00,2100,"Elias, Peter"
24078,Hit and Run,201700039708,500,HARRIS RD,CPD,2017/11/24 00:25:00+00,1925,"Maney, Edward"
24079,Larceny - From Motor Vehicle,201700039714,400,OAKMONT ST,CPD,2017/11/24 00:22:00+00,1922,"Wu, Tsun"
24080,Assault Aggravated,201700039706,700,"PROSPECT AVE, C",CPD,2017/11/23 23:20:00+00,1820,"Fink, James"
24081,Assist Citizen - Mental/TDO/ECO,201700039700,200,FAIRWAY AVE,CPD,2017/11/23 21:16:00+00,1616,"Faerber, Timothy"
24082,Assist Citizen - Mental/TDO/ECO,201700039691,1000,"PRESTON AVE., B",CPD,2017/11/23 20:50:00+00,1550,"Marshall, Shawn"
24083,Hit and Run,201700039688,900,WEST ST,CPD,2017/11/23 18:33:00+00,1333,"Loya, Thomas"
24084,Hit and Run,201700039684,4000,CITY WALK WAY,CPD,2017/11/23 13:50:00+00,0850,"Hudson, Michael"
24085,Assist Citizen - Mental/TDO/ECO,201700039667,400,11TH ST NE,CPD,2017/11/23 12:30:00+00,0730,"Maisano, Andrew"
24086,Assault Simple,201700039673,800,RAYMOND RD,CPD,2017/11/23 11:16:00+00,0616,"Blackwell, Ryan"
24087,Larceny - From Motor Vehicle,201700039644,1100,"WERTLAND ST, 304",CPD,2017/11/23 05:03:00+00,0003,"Quinlan, Richard"
24088,Prowler - Peeping  Tom,201700039627,1900,JEFFERSON PARK AVE,CPD,2017/11/23 04:00:00+00,2300,"Quinlan, Richard"
24089,Burglary,201700039622,900,"1ST ST S, B",CPD,2017/11/23 02:40:00+00,2140,"Quinlan, Richard"
24090,Assault Intimidation,201700039635,1100,EMMET ST N,CPD,2017/11/23 02:20:00+00,2120,"Sprouse, David"
24091,Vandalism,201700039626,1500,VIRGINIA AVE,CPD,2017/11/22 22:27:00+00,1727,"Babij, Joshua"
24092,Larceny - Theft from Building,201700039589,100,"13TH ST NW, 5",CPD,2017/11/22 21:30:00+00,1630,"Loya, Thomas"
24093,Larceny - Shoplifitng,201700039610,500,W MAIN ST,CPD,2017/11/22 21:24:00+00,1624,"Martin, Thomas"
24094,Larceny - From Motor Vehicle,201700039604,1000,DRUID AVE,CPD,2017/11/22 18:40:00+00,1340,"Johnston, Ernest"
24095,Found/Recovered Property,201700039585,700,HARRIS ST,CPD,2017/11/22 16:00:00+00,1100,"Woodzell, Logan"
24096,Larceny - Theft from Building,201700039575,1300,CARLTON AVE,CPD,2017/11/22 14:30:00+00,0930,"Johnston, Ernest"
24097,Motor Vehicle Theft,201700039574,900,RIVER RD,CPD,2017/11/22 12:42:00+00,0742,"Duncan, Timothy"
24098,Death Investigation - DOA,201700039565,500,"CLEVELAND AVE, B",CPD,2017/11/22 11:13:00+00,0613,"Gower, Charles"
24099,Larceny - Purse Snatching,201700039540,900,EMMET ST N,CPD,2017/11/22 05:35:00+00,0035,"Blank, Alexander"
24100,Assault Simple,201700039550,500,CLEVELAND AVE,CPD,2017/11/22 05:31:00+00,0031,"Fink, James"
24101,Trespass,201700039546,200,RIVERSIDE AVE,CPD,2017/11/22 03:35:00+00,2235,"Raines, Christopher"
24102,Assist Citizen - Mental/TDO/ECO,201700039544,1000,"ALTAVISTA AVE, D",CPD,2017/11/22 02:21:00+00,2121,"Wu, Tsun"
24103,Larceny - From Motor Vehicle,201700039532,700,HARRIS ST,CPD,2017/11/22 00:47:00+00,1947,"Harvey, Bradley"
24104,Hit and Run,201700039534,100,LANKFORD AVE,CPD,2017/11/22 00:31:00+00,1931,"Wu, Tsun"
24105,Fraud-false pretense,201700039512,100,SEMINOLE CT,CPD,2017/11/22 00:00:00+00,1900,"Davis, Charles"
24106,Assist Citizen - Mental/TDO/ECO,201700039509,1500,ROSA TER,CPD,2017/11/21 21:30:00+00,1630,"Marshall, Shawn"
24107,Drug/Narcotics Violation,201700039514,1400,MELBOURNE RD,CPD,2017/11/21 21:15:00+00,1615,"Nash, Darius"
24108,Assault Simple,201700039488,500,E MARKET ST,CPD,2017/11/21 19:17:00+00,1417,"Barredo, Michael"
24109,Assault Aggravated,201700039480,1400,VINE ST,CPD,2017/11/21 15:30:00+00,1030,"Sorokti, Craig"
24110,Accident - w/out Injuries,201700039133,300,RIDGE ST,CPD,2017/11/21 09:59:00+00,0459,"Gower, Charles"
24111,Drug/Narcotics Violation,201700039467,800,W MAIN ST,CPD,2017/11/21 08:46:00+00,0346,"Byrd, Timothy"
24112,Assault Aggravated,201700039464,500,E MAIN ST,CPD,2017/11/21 06:50:00+00,0150,"Freivald, Jon"
24113,Traffic Stops,201700039446,800,CHERRY AVE,CPD,2017/11/21 05:12:00+00,0012,"Martin, Thomas"
24114,Vandalism,201700039431,1000,WERTLAND ST,CPD,2017/11/21 04:32:00+00,2332,"Martin, Thomas"
24115,Hit and Run,201700039429,1400,E HIGH ST,CPD,2017/11/21 03:50:00+00,2250,"Raines, Christopher"
24116,Disorderly Conduct,201700039451,100,LANKFORD AVE,CPD,2017/11/21 03:29:00+00,2229,"Chan, William"
24117,Assault Simple,201700039435,1100,5TH ST SW,CPD,2017/11/21 01:32:00+00,2032,"Houchens, Logan"
24118,Larceny - All Other,201700039428,1100,EMMET ST N,CPD,2017/11/20 23:09:00+00,1809,"Waddy, Tremayne"
24119,Drug/Narcotics Violation,201700039407,1400,MELBOURNE RD,CPD,2017/11/20 21:42:00+00,1642,"Nash, Darius"
24120,Larceny - Theft from Building,201700039395,1300,W MAIN ST,CPD,2017/11/20 19:45:00+00,1445,"Fortune, Clifford"
24121,Assault Aggravated,201700039387,700,"6TH ST SE, B",CPD,2017/11/20 18:05:00+00,1305,"Sorokti, Craig"
24122,Assault Simple,201700039375,300,E MARKET ST,CPD,2017/11/20 16:17:00+00,1117,"Barredo, Michael"
24123,Assault Simple,201700039366,400,RIDGE MCINTIRE RD,CPD,2017/11/20 11:33:00+00,0633,"Newton, Arla"
24124,Assault Intimidation,201700039361,300,E MAIN ST,CPD,2017/11/20 06:46:00+00,0146,"Newton, Arla"
24125,Misc - Criminal Call,201700039346,1300,MIDLAND ST,CPD,2017/11/20 01:54:00+00,2054,"Harvey, Bradley"
24126,Larceny - Theft from Building,201700039343,100,MONTICELLO AVE,CPD,2017/11/20 00:15:00+00,1915,"Harvey, Bradley"
24127,Misc - Criminal Call,201700039317,1300,"RIVERDALE DR, 9",CPD,2017/11/19 19:41:00+00,1441,"Sorokti, Craig"
24128,Found/Recovered Property,201700039318,200,W WATER ST,CPD,2017/11/19 19:04:00+00,1404,"Woodzell, Logan"
24129,Trespass,201700039295,100,GARRETT ST,CPD,2017/11/19 15:49:00+00,1049,"Sorokti, Craig"
24130,Hit and Run,201700039296,1100,CHERRY AVE,CPD,2017/11/19 13:39:00+00,0839,"Fortune, Clifford"
24131,Accident - w/out Injuries,201700039276,1200,KING ST,CPD,2017/11/19 11:36:00+00,0636,"Pittman, Terry"
24132,Assault Intimidation,201700039285,100,THOMAS DR,CPD,2017/11/19 11:00:00+00,0600,"Jaeger, Jeffrey"
24133,Death Investigation - DOA,201700039272,500,LEXINGTON AVE,CPD,2017/11/19 10:42:00+00,0542,"Newton, Arla"
24134,Shots Fired/Illegal Hunting,201700039275,200,E MARKET ST,CPD,2017/11/19 10:28:00+00,0528,"Arreguin, Arron"
24135,Hit and Run,201700039279,1600,HUBBARD CT,CPD,2017/11/19 09:55:00+00,0455,"Thomas, Christopher"
24136,Disorderly Conduct,201700039274,200,RUGBY RD,CPD,2017/11/19 08:30:00+00,0330,"Jaeger, Jeffrey"
24137,Liquor Law Violation,201700039261,800,CABELL AVE,CPD,2017/11/19 07:03:00+00,0203,"Pittman, Terry"
24138,Towed Vehicle,201700039294,2500,JEFFERSON PARK AVE,CPD,2017/11/19 05:01:00+00,0001,"Thomas, Christopher"
24139,Vandalism,201700039241,400,13TH ST NW,CPD,2017/11/19 02:50:00+00,2150,"Jaeger, Jeffrey"
24140,Hit and Run,201700039231,2000,JEFFERSON PARK AVE,CPD,2017/11/19 01:00:00+00,2000,"Elias, Peter"
24141,Towed Vehicle,201700039234,800,BELMONT AVE,CPD,2017/11/19 00:30:00+00,1930,"Maney, Edward"
24142,Assist Citizen - Mental/TDO/ECO,201700039215,600,E MARKET ST,CPD,2017/11/18 22:00:00+00,1700,"Bowlin, Jacob"
24143,Lost/FoundProperty,201700039216,1000,PRESTON AVE,CPD,2017/11/18 22:00:00+00,1700,"Marshall, Shawn"
24144,Disorderly Conduct,201700039187,700,"6TH ST SE, D",CPD,2017/11/18 15:00:00+00,1000,"Trammell, Ryan"
24145,Assist Agency - Backup/Assist,201700039184,100,RUGBY RD,CPD,2017/11/18 13:15:00+00,0815,"Sprouse, David"
24146,Liquor Law Violation,201700039156,500,17TH ST NW,CPD,2017/11/18 09:00:00+00,0400,"Stein, Nathan"
24147,Vandalism,201700039168,300,E MAIN ST,CPD,2017/11/18 08:30:00+00,0330,"Maisano, Andrew"
24148,Weapons Violations,201700039171,200,W WATER ST,CPD,2017/11/18 07:57:00+00,0257,"Thomas, Christopher"
24149,Kidnap/Abduction,201700039125,500,"1ST ST S, 701",CPD,2017/11/18 06:35:00+00,0135,"Quinlan, Richard"
24150,Sex Offense - Forcible Rape,201700039151,100,E MAIN ST,CPD,2017/11/18 06:30:00+00,0130,"Maisano, Andrew"
24151,Found/Recovered Property,201700039160,900,E MARKET ST,CPD,2017/11/18 05:54:00+00,0054,"Marshall, Shawn"
24152,Found/Recovered Property,201700039136,300,RIDGE ST,CPD,2017/11/18 04:51:00+00,2351,"Gower, Charles"
24153,Runaway,201700039140,1400,HAMPTON ST,CPD,2017/11/18 04:14:00+00,2314,"Arreguin, Arron"
24154,Drug/Narcotics Violation,201700039121,1600,CHERRY AVE,CPD,2017/11/18 03:40:00+00,2240,"Huber, Christopher"
24155,Assault Simple,201700039123,100,"LANKFORD AVE, 2",CPD,2017/11/18 01:28:00+00,2028,"Wu, Tsun"
24156,Death Investigation - DOA,201700039088,400,10TH ST NW,CPD,2017/11/17 22:30:00+00,1730,"Bowlin, Jacob"
24157,Hit and Run,201700039089,1100,5TH ST SW,CPD,2017/11/17 22:30:00+00,1730,"Woodzell, Logan"
24158,Hit and Run,201700039095,200,HIGH ST,CPD,2017/11/17 21:20:00+00,1620,"Trammell, Ryan"
24159,Fraud-impersonation,201700039081,,MOBILE LN,CPD,2017/11/17 18:52:00+00,1352,"Zhang, Kai"
24160,Lost/FoundProperty,201700039076,200,1ST ST N,CPD,2017/11/17 17:44:00+00,1244,"Zhang, Kai"
24161,Fraud-credit card,201700039068,600,E MARKET ST,CPD,2017/11/17 16:50:00+00,1150,"Bowlin, Jacob"
24162,Towed Vehicle,201700039061,900,E JEFFERSON ST,CPD,2017/11/17 15:09:00+00,1009,"Adldoost, Mohamad"
24163,Death Investigation - DOA,201700039025,700,PROSPECT AVE,CPD,2017/11/17 07:42:00+00,0242,"Fink, James"
24164,Assault Aggravated,201700039022,1600,EMMET ST N,CPD,2017/11/17 06:18:00+00,0118,"Wagner, Christopher "
24165,Vandalism,201700039030,1700,GORDON AVE,CPD,2017/11/17 05:36:00+00,0036,"Arreguin, Arron"
24166,Larceny - From Motor Vehicle,201700039015,2200,ANGUS RD,CPD,2017/11/17 05:06:00+00,0006,"Burchardt, Rudy"
24167,Hit and Run,201700038999,800,PRESTON AVE,CPD,2017/11/17 04:00:00+00,2300,"Burchardt, Rudy"
24168,Drug/Narcotics Violation,201700039012,300,6TH ST SW,CPD,2017/11/17 01:30:00+00,2030,"Collier, Otis"
24169,Suspicious Activity,201700038312,2300,PEN PARK RD,CPD,2017/11/16 19:26:00+00,1426,"Wright, Regine"
24170,Assist Citizen - Mental/TDO/ECO,201700038980,1400,MELBOURNE RD,CPD,2017/11/16 19:24:00+00,1424,"Nash, Darius"
24171,Misc - Criminal Call,201700038974,500,7 1/2 ST SW,CPD,2017/11/16 19:21:00+00,1421,"Loya, Thomas"
24172,Phone Calls - Threat or Obscene,201700038968,600,PROSPECT AVE,CPD,2017/11/16 17:28:00+00,1228,"Barredo, Michael"
24173,Found/Recovered Property,201700038959,600,E MAIN ST,CPD,2017/11/16 14:50:00+00,0950,"Zhang, Kai"
24174,Assault Simple,201700038950,500,HARRIS RD,CPD,2017/11/16 14:21:00+00,0921,"Shiflett, Tammy"
24175,Towed Vehicle,201700038945,400,13TH ST NW,CPD,2017/11/16 13:04:00+00,0804,"Sipe, Larry"
24176,Larceny - From Motor Vehicle,201700038943,700,HENRY AVE,CPD,2017/11/16 13:00:00+00,0800,"Trammell, Ryan"
24177,Vandalism,201700038933,1000,ST CLAIR AVE,CPD,2017/11/16 05:12:00+00,0012,"Freivald, Jon"
24178,Vandalism,201700038922,100,SEMINOLE CT,CPD,2017/11/16 03:30:00+00,2230,"Burchardt, Rudy"
24179,Suspicious Activity,201700038910,900,SEMINOLE TRL,CPD,2017/11/16 03:15:00+00,2215,"Waddy, Tremayne"
24180,Assault Simple,201700038882,700,RIDGE ST,CPD,2017/11/15 21:20:00+00,1620,"Johnston, Ernest"
24181,Runaway,201700038885,100,MCINTIRE RD,CPD,2017/11/15 21:02:00+00,1602,"Wagner, Christopher "
24182,Death Investigation - DOA,201700038881,1000,"LINDEN AVE, P",CPD,2017/11/15 20:00:00+00,1500,"Faerber, Timothy"
24183,Burglary,201700038866,800,AVON ST,CPD,2017/11/15 17:18:00+00,1218,"Johnston, Ernest"
24184,Animal Complaint,201700038859,2600,NAYLOR ST,CPD,2017/11/15 16:48:00+00,1148,"Breeden, Casey"
24185,Animal Complaint,201700038847,900,RIVES ST,CPD,2017/11/15 16:40:00+00,1140,"Breeden, Casey"
24186,Suspicious Activity,201700038852,800,W MAIN ST,CPD,2017/11/15 15:42:00+00,1042,"Loya, Thomas"
24187,Larceny - All Other,201700038853,300,HUNTLEY AVE,CPD,2017/11/15 14:17:00+00,0917,"Hulme, Brett"
24188,Assault Simple,201700038849,,CHARLOTTESVILLE HIGH SCHOOL,CPD,2017/11/15 14:00:00+00,0900,"Nash, Darius"
24189,Larceny - All Other,201700038846,2400,JEFFERSON PARK AVE,CPD,2017/11/15 12:52:00+00,0752,"Hulme, Brett"
24190,Larceny - Theft from Building,201700038839,800,E JEFFERSON ST,CPD,2017/11/15 10:49:00+00,0549,"Freivald, Jon"
24191,Assault Simple,201700038820,1600,"AMHERST ST, A",CPD,2017/11/15 10:30:00+00,0530,"Sprouse, David"
24192,Larceny - From Motor Vehicle,201700038814,1700,EMMET ST N,CPD,2017/11/15 04:30:00+00,2330,"Houchens, Logan"
24193,Assist Citizen - Mental/TDO/ECO,201700038794,1800,EMMET ST,CPD,2017/11/15 03:55:00+00,2255,"Blank, Alexander"
